440.00000,11884.75977
440.50000,11876.81348
441.00000,11871.17676
441.50000,11867.75488
442.00000,11866.09961
442.50000,11865.70898
443.00000,11864.84277
443.50000,11861.18555
444.00000,11853.14746
444.50000,11841.82422
445.00000,11830.44043
445.50000,11821.88086
446.00000,11818.32910
446.50000,11818.41211
447.00000,11819.15918
447.50000,11817.72559
448.00000,11812.76172
448.50000,11805.02344
449.00000,11795.92676
449.50000,11786.82715
450.00000,11778.00000
450.50000,11769.14844
451.00000,11759.98633
451.50000,11750.15137
452.00000,11739.09375
452.50000,11724.99512
453.00000,11706.43262
453.50000,11682.00781
454.00000,11652.31738
454.50000,11620.87793
455.00000,11592.82031
455.50000,11570.87793
456.00000,11557.39355
456.50000,11549.57227
457.00000,11545.16113
457.50000,11540.90820
458.00000,11536.39746
458.50000,11532.51855
459.00000,11530.35742
459.50000,11530.03906
460.00000,11529.41211
460.50000,11525.55762
461.00000,11517.48242
461.50000,11504.28418
462.00000,11488.31348
462.50000,11472.48145
463.00000,11458.96387
463.50000,11448.69434
464.00000,11441.60938
464.50000,11436.87402
465.00000,11434.29199
465.50000,11433.44141
466.00000,11435.32520
466.50000,11439.95605
467.00000,11448.13574
467.50000,11459.38184
468.00000,11472.52637
468.50000,11485.98047
469.00000,11497.98828
469.50000,11506.52832
470.00000,11510.21582
470.50000,11507.89844
471.00000,11501.64551
471.50000,11492.73730
472.00000,11483.62500
472.50000,11476.33105
473.00000,11471.25488
473.50000,11466.91211
474.00000,11461.36133
474.50000,11453.34180
475.00000,11442.36816
475.50000,11430.76367
476.00000,11421.61914
476.50000,11415.90527
477.00000,11413.30664
477.50000,11411.07715
478.00000,11405.11816
478.50000,11393.74902
479.00000,11378.96973
479.50000,11364.50977
480.00000,11354.33789
480.50000,11353.16504
481.00000,11358.82715
481.50000,11367.83789
482.00000,11375.84570
482.50000,11379.56055
483.00000,11377.61914
483.50000,11370.91211
484.00000,11361.43262
484.50000,11351.36719
485.00000,11342.51367
485.50000,11335.95508
486.00000,11333.14551
486.50000,11332.56250
487.00000,11331.84961
487.50000,11328.79199
488.00000,11323.10254
488.50000,11318.65430
489.00000,11323.86133
489.50000,11348.91797
490.00000,11392.55664
490.50000,11451.21094
491.00000,11508.49902
491.50000,11538.82031
492.00000,11530.60254
492.50000,11482.82910
493.00000,11406.84668
493.50000,11324.58398
494.00000,11260.72266
494.50000,11226.43457
495.00000,11224.62207
495.50000,11239.62305
496.00000,11259.88770
496.50000,11274.26953
497.00000,11277.95020
497.50000,11275.48340
498.00000,11273.04395
498.50000,11275.28125
499.00000,11282.92383
499.50000,11295.00977
500.00000,11307.09082
500.50000,11316.41797
501.00000,11322.77344
501.50000,11327.02148
502.00000,11331.34473
502.50000,11338.26855
503.00000,11349.11133
503.50000,11363.23242
504.00000,11379.64258
504.50000,11396.02344
505.00000,11409.65234
505.50000,11419.50879
506.00000,11425.40430
506.50000,11428.60059
507.00000,11430.45898
507.50000,11432.14355
508.00000,11434.16699
508.50000,11436.19043
509.00000,11437.65430
509.50000,11437.79004
510.00000,11436.43652
510.50000,11432.90820
511.00000,11427.16406
511.50000,11419.32422
512.00000,11409.98926
512.50000,11400.32617
513.00000,11391.90137
513.50000,11386.08887
514.00000,11383.91309
514.50000,11384.23145
515.00000,11386.46875
515.50000,11389.53613
516.00000,11393.25195
516.50000,11398.31348
517.00000,11405.66016
517.50000,11416.00977
518.00000,11428.80566
518.50000,11443.24414
519.00000,11457.52344
519.50000,11470.36719
520.00000,11482.16797
520.50000,11494.11426
521.00000,11507.86621
521.50000,11525.01367
522.00000,11546.33008
522.50000,11569.94141
523.00000,11593.45605
523.50000,11614.38965
524.00000,11629.55566
524.50000,11638.57617
525.00000,11640.99512
525.50000,11639.74316
526.00000,11637.27930
526.50000,11635.95605
527.00000,11637.19043
527.50000,11641.33691
528.00000,11646.19629
528.50000,11648.53320
